ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
inclined towards supporting students in,2,4.400,88.0
content while some had difficulty,2,4.400,88.0
this helpful tj tushar joshi,2,4.400,88.0
money overall everything was satisfactory,2,4.400,88.0
while some had difficulty in,2,4.400,88.0
of rooms and other facilities,2,4.400,88.0
overall placement scenario was good,2,4.400,88.0
research profiles while there were,2,4.400,88.0
supporting students in their respective,2,4.400,88.0
are well equipped and we,2,4.400,88.0
course of time faculty in,2,4.400,88.0
far as roles are concerned,2,4.400,88.0
well inspire of having good,2,4.400,88.0
helpful tj tushar joshi m,2,4.400,88.0
visited campus and offered placement,2,4.400,88.0
with all needed resources there,2,4.400,88.0
wi fi enabled and quality,2,4.400,88.0
from one to another some,2,4.400,88.0
core companies offered purely technical,2,4.400,88.0
and we ll maintained with,2,4.400,88.0
in general teachers are very,2,4.400,88.0
other facilities is satisfactory labs,2,4.400,88.0
on the subject faculty to,2,4.400,88.0
enabled and quality of rooms,2,4.400,88.0
type of firms visited campus,2,4.400,88.0
many core companies offered purely,2,4.400,88.0
found this helpful tj tushar,2,4.400,88.0
both in pg and ug,2,4.400,88.0
students in their respective courses,2,4.400,88.0
as roles are concerned it,2,4.400,88.0
all needed resources there were,2,4.400,88.0
general teachers are very helpful,2,4.400,88.0
well equipped and we ll,2,4.400,88.0
satisfactory as far as roles,2,4.400,88.0
related roles infrastructure infrastructure overall,2,4.400,88.0
while there were many non,2,4.400,88.0
labs in particular are well,2,4.400,88.0
placements overall placement scenario was,2,4.400,88.0
placement both in pg and,2,4.400,88.0
faculty in general teachers are,2,4.400,88.0
the subject faculty to student,2,4.400,88.0
for analytic and related roles,2,4.400,88.0
offered placement both in pg,2,4.400,88.0
many non cores for analytic,2,4.400,88.0
including labs classroom is wi,2,4.400,88.0
is good entire campus including,2,4.400,88.0
needed resources there were few,2,4.400,88.0
courses teaching method varies from,2,4.400,88.0
in pg and ug placement,2,4.400,88.0
was good many different type,2,4.400,88.0
are concerned it vary from,2,4.400,88.0
facilities is satisfactory labs in,2,4.400,88.0
helpful and inclined towards supporting,2,4.400,88.0
extremely good at delivering their,2,4.400,88.0
pg and ug placement was,2,4.400,88.0
of having good command on,2,4.400,88.0
satisfactory placements overall placement scenario,2,4.400,88.0
placement scenario was good many,2,4.400,88.0
to another some are extremely,2,4.400,88.0
concerned it vary from firm,2,4.400,88.0
and inclined towards supporting students,2,4.400,88.0
tushar joshi m tech in,2,4.400,88.0
infrastructure overall is good entire,2,4.400,88.0
it well inspire of having,2,4.400,88.0
we ll maintained with all,2,4.400,88.0
firms visited campus and offered,2,4.400,88.0
few issues with the medical,2,4.400,88.0
labs classroom is wi fi,2,4.400,88.0
of firms visited campus and,2,4.400,88.0
many different type of firms,2,4.400,88.0
there were many non cores,2,4.400,88.0
firm many core companies offered,2,4.400,88.0
difficulty in delivering it well,2,4.400,88.0
were many non cores for,2,4.400,88.0
and related roles infrastructure infrastructure,2,4.400,88.0
to firm many core companies,2,4.400,88.0
delivering it well inspire of,2,4.400,88.0
purely technical research profiles while,2,4.400,88.0
quality of rooms and other,2,4.400,88.0
getting better with the course,2,4.400,88.0
infrastructure infrastructure overall is good,2,4.400,88.0
another some are extremely good,2,4.400,88.0
time faculty in general teachers,2,4.400,88.0
delivering their content while some,2,4.400,88.0
method varies from one to,2,4.400,88.0
different type of firms visited,2,4.400,88.0
were few issues with the,2,4.400,88.0
and other facilities is satisfactory,2,4.400,88.0
overall everything was satisfactory placements,2,4.400,88.0
the course of time faculty,2,4.400,88.0
are very helpful and inclined,2,4.400,88.0
should be like other design,2,4.300,86.0
the college are great this,2,4.300,86.0
the rest all got from,2,4.300,86.0
hostel rooms are of the,2,4.300,86.0
soon as possible faculty the,2,4.300,86.0
it should be like other,2,4.300,86.0
students this year students out,2,4.300,86.0
are okay but it requires,2,4.300,86.0
master of design m des,4,4.600,92.0
other programmes of this institute,2,4.300,86.0
programme of iitk is not,2,4.300,86.0
percentage was all the companies,2,4.300,86.0
value for money design programme,2,4.300,86.0
are good and spacious also,2,4.300,86.0
be like other design colleges,2,4.300,86.0
of got internships through placement,2,4.300,86.0
ui ux designing role the,2,4.300,86.0
design faculty members in the,2,4.300,86.0
arises then it will be,2,4.300,86.0
programmes of this institute placements,2,4.300,86.0
all got from outside companies,2,4.300,86.0
in the college for industrial,2,4.300,86.0
the single share if any,2,4.300,86.0
the internship their teaching methods,2,4.300,86.0
of iitk is not as,2,4.300,86.0
the design department is not,2,4.300,86.0
the placements in the college,2,4.300,86.0
also the hostel rooms are,2,4.300,86.0
iitk is not as good,2,4.300,86.0
the companies have offered jobs,2,4.300,86.0
more as abhay singh master,2,4.300,86.0
pega sapient and siemens the,2,4.300,86.0
the hostel rooms are of,2,4.300,86.0
other design related firms visit,2,4.300,86.0
all the companies have offered,2,4.300,86.0
for money design programme of,2,4.300,86.0
only a few good design,2,4.300,86.0
classrooms a sports complex a,2,4.300,86.0
members in the college for,2,4.300,86.0
it will be shortened out,2,4.300,86.0
got from outside companies that,2,4.300,86.0
hostel rooms are good and,2,4.300,86.0
out of got internships through,2,4.300,86.0
abhay singh master of design,2,4.300,86.0
singh master of design m,2,4.300,86.0
and the minimum was rs,2,4.300,86.0
per month infrastructure in iitk,2,4.300,86.0
is not that great there,2,4.300,86.0
as abhay singh master of,2,4.300,86.0
minimum was lpa mncs like,2,4.300,86.0
single share if any infrastructure,2,4.300,86.0
and siemens the highest stipend,2,4.300,86.0
infrastructure in iitk there are,2,4.300,86.0
and spacious also the hostel,2,4.300,86.0
their teaching methods are okay,2,4.300,86.0
out as soon as possible,2,4.300,86.0
college through the placement cell,2,4.300,86.0
share if any infrastructure issue,2,4.300,86.0
methods are okay but it,2,4.300,86.0
and other design related firms,2,4.300,86.0
rest all got from outside,2,4.300,86.0
life value for money design,2,4.300,86.0
library many canteens and food,2,4.300,86.0
you are required to go,2,4.300,86.0
huge world class library many,2,4.300,86.0
air conditioned classrooms a sports,2,4.300,86.0
for industrial exposure you are,2,4.300,86.0
all facilities including wi fi,2,4.300,86.0
per month and the minimum,2,4.300,86.0
design pega sapient and siemens,2,4.300,86.0
then it will be shortened,2,4.300,86.0
visit and recruit the students,2,4.300,86.0
teaching methods are okay but,2,4.300,86.0
cell were microsoft schlumberger peepal,2,4.300,86.0
for the students in ui,2,4.300,86.0
visited the college through the,2,4.300,86.0
complex a huge world class,2,4.300,86.0
curriculum of the design department,2,4.300,86.0
internship their teaching methods are,2,4.300,86.0
the minimum was lpa mncs,2,4.300,86.0
outside companies that visited the,2,4.300,86.0
wi fi air conditioned classrooms,2,4.300,86.0
not as good as other,2,4.300,86.0
microsoft schlumberger peepal design pega,2,4.300,86.0
students out of got internships,2,4.300,86.0
were microsoft schlumberger peepal design,2,4.300,86.0
great there are only a,2,4.300,86.0
siemens the highest stipend offered,2,4.300,86.0
course curriculum of the design,2,4.300,86.0
other design colleges like nid,2,4.300,86.0
the college through the placement,2,4.300,86.0
there are only a few,2,4.300,86.0
of the single share if,2,4.300,86.0
rs per month infrastructure in,2,4.300,86.0
year students out of got,2,4.300,86.0
iitk there are all facilities,2,4.300,86.0
okay but it requires improvement,2,4.300,86.0
big hostel rooms are good,2,4.300,86.0
get everything inside the campus,2,4.300,86.0
money design programme of iitk,2,4.300,86.0
facilities including wi fi air,2,4.300,86.0
in iitk there are all,2,4.300,86.0
stipend offered was rs per,4,4.550,91.0
courts you will get everything,2,4.300,86.0
requires improvement it should be,2,4.300,86.0
design related firms visit and,2,4.300,86.0
read more as abhay singh,2,4.300,86.0
sports complex a huge world,2,4.300,86.0
and the rest all got,2,4.300,86.0
sapient and other design related,2,4.300,86.0
to go for the internship,2,4.300,86.0
of the design department is,2,4.300,86.0
exposure you are required to,2,4.300,86.0
this institute placements the placements,2,4.300,86.0
few good design faculty members,2,4.300,86.0
spacious also the hostel rooms,2,4.300,86.0
everything inside the campus from,2,4.300,86.0
world class library many canteens,2,4.300,86.0
the placement percentage was all,2,4.300,86.0
conditioned classrooms a sports complex,2,4.300,86.0
through the placement cell were,2,4.300,86.0
will be shortened out as,2,4.300,86.0
as other programmes of this,2,4.300,86.0
around lpa and the minimum,5,4.400,88.0
canteens and food courts you,2,4.300,86.0
are only a few good,2,4.300,86.0
that great there are only,2,4.300,86.0
campus from small to big,2,4.300,86.0
the college for industrial exposure,2,4.300,86.0
firms visit and recruit the,2,4.300,86.0
not that great there are,2,4.300,86.0
microsoft sapient and other design,2,4.300,86.0
mncs like microsoft sapient and,2,4.300,86.0
you will get everything inside,2,4.300,86.0
in ui ux designing role,2,4.300,86.0
good and spacious also the,2,4.300,86.0
companies that visited the college,2,4.300,86.0
the campus from small to,2,4.300,86.0
the placement cell were microsoft,2,4.300,86.0
industrial exposure you are required,2,4.300,86.0
the students this year students,2,4.300,86.0
was all the companies have,2,4.300,86.0
design m des batch of,4,4.600,92.0
placement percentage was all the,2,4.300,86.0
got internships through placement cell,2,4.300,86.0
if any infrastructure issue arises,2,4.300,86.0
jobs for the students in,2,4.300,86.0
any infrastructure issue arises then,2,4.300,86.0
department is not that great,2,4.300,86.0
this year the placement percentage,2,4.300,86.0
will get everything inside the,2,4.300,86.0
great this year the placement,2,4.300,86.0
as possible faculty the course,2,4.300,86.0
of this institute placements the,2,4.300,86.0
the minimum was rs per,2,4.300,86.0
placements the placements in the,2,4.300,86.0
rs per month and the,4,4.550,91.0
infrastructure issue arises then it,2,4.300,86.0
but it requires improvement it,2,4.300,86.0
role the highest salary package,2,4.300,86.0
des batch of placements infrastructure,4,4.600,92.0
food courts you will get,2,4.300,86.0
class library many canteens and,2,4.300,86.0
month and the minimum was,2,4.300,86.0
it requires improvement it should,2,4.300,86.0
have offered jobs for the,2,4.300,86.0
students in ui ux designing,2,4.300,86.0
faculty the course curriculum of,2,4.300,86.0
placement cell and the rest,2,4.300,86.0
companies have offered jobs for,2,4.300,86.0
that visited the college through,2,4.300,86.0
this year students out of,2,4.300,86.0
a huge world class library,2,4.300,86.0
designing role the highest salary,2,4.300,86.0
institute placements the placements in,2,4.300,86.0
month infrastructure in iitk there,2,4.300,86.0
related firms visit and recruit,2,4.300,86.0
like microsoft sapient and other,2,4.300,86.0
issue arises then it will,2,4.300,86.0
peepal design pega sapient and,2,4.300,86.0
internships through placement cell and,2,4.300,86.0
of design m des batch,4,4.600,92.0
a sports complex a huge,2,4.300,86.0
are of the single share,2,4.300,86.0
improvement it should be like,2,4.300,86.0
the students in ui ux,2,4.300,86.0
recruit the students this year,2,4.300,86.0
a few good design faculty,2,4.300,86.0
fi air conditioned classrooms a,2,4.300,86.0
many canteens and food courts,2,4.300,86.0
good as other programmes of,2,4.300,86.0
colleges like nid and idc,2,4.300,86.0
m des batch of placements,4,4.600,92.0
year the placement percentage was,3,4.533,90.7
jul read more as abhay,2,4.300,86.0
small to big hostel rooms,2,4.300,86.0
go for the internship their,2,4.300,86.0
and recruit the students this,2,4.300,86.0
possible faculty the course curriculum,2,4.300,86.0
are required to go for,2,4.300,86.0
college for industrial exposure you,2,4.300,86.0
placement cell were microsoft schlumberger,2,4.300,86.0
required to go for the,2,4.300,86.0
design department is not that,2,4.300,86.0
from small to big hostel,2,4.300,86.0
from outside companies that visited,2,4.300,86.0
are all facilities including wi,2,4.300,86.0
college are great this year,2,4.300,86.0
shortened out as soon as,2,4.300,86.0
inside the campus from small,2,4.300,86.0
as good as other programmes,2,4.300,86.0
lpa mncs like microsoft sapient,2,4.300,86.0
good design faculty members in,2,4.300,86.0
schlumberger peepal design pega sapient,2,4.300,86.0
including wi fi air conditioned,2,4.300,86.0
for the internship their teaching,2,4.300,86.0
and food courts you will,2,4.300,86.0
sapient and siemens the highest,2,4.300,86.0
minimum was rs per month,2,4.300,86.0
there are all facilities including,2,4.300,86.0
design programme of iitk is,2,4.300,86.0
like other design colleges like,2,4.300,86.0
was lpa mncs like microsoft,2,4.300,86.0
ux designing role the highest,2,4.300,86.0
to big hostel rooms are,2,4.300,86.0
rooms are of the single,2,4.300,86.0
design colleges like nid and,2,4.300,86.0
are great this year the,2,4.300,86.0
be shortened out as soon,2,4.300,86.0
was rs per month and,4,4.550,91.0
through placement cell and the,2,4.300,86.0
cell and the rest all,2,4.300,86.0
here are highly qualified but,4,4.050,81.0
software developer data scientist business,2,3.800,76.0
superbly built academic area wi,2,3.800,76.0
when you get involved in,2,3.800,76.0
games we also have an,2,3.800,76.0
and sports are actively practised,2,3.800,76.0
placements the placement stats have,2,3.800,76.0
built academic area wi fi,2,3.800,76.0
on the professor how he,2,3.800,76.0
placement season every year and,2,3.800,76.0
community talking about games and,2,3.800,76.0
each sport the food in,2,3.800,76.0
have been great being second,2,3.800,76.0
equipped and really well built,2,3.800,76.0
you probably would t have,2,3.800,76.0
students of our department who,2,3.800,76.0
department who sat for the,2,3.800,76.0
good or we can say,2,3.800,76.0
and requires a huge amount,2,3.800,76.0
fully packed with some or,2,3.800,76.0
a hospital of itself for,2,3.800,76.0
specially the superbly built academic,2,3.800,76.0
institute has a hospital of,2,3.800,76.0
developer data scientist business analyst,2,3.800,76.0
sports fest udghosh a cultural,2,3.800,76.0
course to course ranging from,2,3.800,76.0
in the blackboard with a,2,3.800,76.0
fest udghosh a cultural fest,2,3.800,76.0
and almost each company is,2,3.800,76.0
the use of the course,2,3.800,76.0
every year talking about my,2,3.800,76.0
built the library pk kelkar,2,3.800,76.0
a chalk so it is,2,3.800,76.0
boards projectors and some professors,2,3.800,76.0
which you probably would t,2,3.800,76.0
but believe me the room,2,3.800,76.0
hospital of itself for the,2,3.800,76.0
basically it is all maths,2,3.800,76.0
been great being second best,2,3.800,76.0
useful other the calendar is,2,3.800,76.0
fest antaragni and a technical,2,3.800,76.0
packed with some or the,2,3.800,76.0
she goes for a stream,2,3.800,76.0
great being second best only,2,3.800,76.0
sports council which looks after,2,3.800,76.0
placement stats have been improving,2,3.800,76.0
calendar is fully packed with,2,3.800,76.0
companies including google microsoft etc,2,3.800,76.0
prefer to teach in the,2,3.800,76.0
year a sports fest udghosh,2,3.800,76.0
the placements got placed top,2,3.800,76.0
available at almost every corner,2,3.800,76.0
libraries of the country the,2,3.800,76.0
how he she wants to,2,3.800,76.0
year and almost each company,2,3.800,76.0
the other event taking place,2,3.800,76.0
associate analyst etc infrastructure the,2,3.800,76.0
is all mixed and depends,2,3.800,76.0
only to cse almost of,2,3.800,76.0
school math college math is,2,3.800,76.0
for each sport the food,2,3.800,76.0
cultural fest antaragni and a,2,3.800,76.0
has a hospital of itself,2,3.800,76.0
academics placements the placement stats,2,3.800,76.0
so it is all mixed,2,3.800,76.0
fest techkriti there are many,2,3.800,76.0
to teach the student to,2,3.800,76.0
there are fests in an,2,3.800,76.0
second best only to cse,2,3.800,76.0
the rates ehich are quite,2,3.800,76.0
of every individual the campus,2,3.800,76.0
the blackboard with a chalk,2,3.800,76.0
got placed top notch companies,2,3.800,76.0
for the well being of,2,3.800,76.0
of itself for the campus,2,3.800,76.0
money iit kanpur great facilities,2,3.800,76.0
country the institute has a,2,3.800,76.0
or the other event taking,2,3.800,76.0
smart boards projectors and some,2,3.800,76.0
almost every weekend there are,2,3.800,76.0
advanced when it comes to,2,3.800,76.0
math college math is too,2,3.800,76.0
other event taking place almost,2,3.800,76.0
every weekend there are fests,2,3.800,76.0
quite advanced when it comes,2,3.800,76.0
techkriti there are many clubs,2,3.800,76.0
during the placement season every,2,3.800,76.0
iit kanpur is one which,2,3.800,76.0
other college specially the superbly,2,3.800,76.0
offered are software developer data,5,4.440,88.8
m afraid they arena t,2,3.800,76.0
professors also prefer to teach,2,3.800,76.0
teaching methods we have smart,2,3.800,76.0
of mathematics and scientific computing,2,3.800,76.0
fests in an year a,2,3.800,76.0
community is well aware for,2,3.800,76.0
course curriculum depends on what,2,3.800,76.0
games and sports there is,2,3.800,76.0
the campus community talking about,2,3.800,76.0
this helpful ag aakarsh gupta,2,3.800,76.0
to teaching the course curriculum,2,3.800,76.0
methods we have smart boards,2,3.800,76.0
actively practised and a coach,2,3.800,76.0
etc visit the campus during,2,3.800,76.0
below par but believe me,2,3.800,76.0
teach in the blackboard with,2,3.800,76.0
his her department it is,2,3.800,76.0
stream of his her department,2,3.800,76.0
is well aware for the,2,3.800,76.0
of the campus the classrooms,2,3.800,76.0
kanpur great facilities not so,2,3.800,76.0
area wi fi is available,2,3.800,76.0
in the campus to cater,2,3.800,76.0
looks after the various sports,2,3.800,76.0
found this helpful ag aakarsh,2,3.800,76.0
difference when you get involved,2,3.800,76.0
olympic sized swimming pool inside,2,3.800,76.0
library pk kelkar library is,2,3.800,76.0
cater to the interests of,2,3.800,76.0
microsoft etc visit the campus,2,3.800,76.0
not so great academics placements,2,3.800,76.0
the country the institute has,2,3.800,76.0
of each other there are,2,3.800,76.0
believe me the room hardly,2,3.800,76.0
the campus the classrooms and,2,3.800,76.0
goes for if he she,2,3.800,76.0
the games and sports are,2,3.800,76.0
is available at almost every,2,3.800,76.0
in the canteen is pretty,2,3.800,76.0
many scholarships available each having,2,3.800,76.0
i m afraid they arena,2,3.800,76.0
talking about games and sports,2,3.800,76.0
council which looks after the,2,3.800,76.0
the classrooms and the labs,2,3.800,76.0
many clubs established in the,2,3.800,76.0
gupta b sc in mathematics,2,3.800,76.0
available each having some criteria,2,3.800,76.0
top notch companies including google,2,3.800,76.0
math is too different the,2,3.800,76.0
the best libraries of the,2,3.800,76.0
low the hostel rooms are,2,3.800,76.0
comes to teaching methods we,2,3.800,76.0
is quite advanced when it,2,3.800,76.0
it is all maths not,2,3.800,76.0
the professors here are highly,2,3.800,76.0
antaragni and a technical fest,2,3.800,76.0
me the room hardly makes,2,3.800,76.0
use of the course curriculum,2,3.800,76.0
such a community faculty the,2,3.800,76.0
is quite extensive and requires,2,3.800,76.0
the school math college math,2,3.800,76.0
a community faculty the professors,2,3.800,76.0
sized swimming pool inside the,2,3.800,76.0
for the students of mathematics,2,3.800,76.0
are many clubs established in,2,3.800,76.0
student goes for if he,2,3.800,76.0
it is all mixed and,2,3.800,76.0
really well built the library,2,3.800,76.0
a separate council named games,2,3.800,76.0
general i m afraid they,2,3.800,76.0
the students of mathematics and,2,3.800,76.0
for the placements got placed,2,3.800,76.0
to faculty ratio varies from,2,3.800,76.0
which looks after the various,2,3.800,76.0
are highly qualified but in,2,3.800,76.0
department the placements have been,2,3.800,76.0
facilities not so great academics,2,3.800,76.0
being second best only to,2,3.800,76.0
we have smart boards projectors,2,3.800,76.0
ranging from to the use,2,3.800,76.0
is open for the students,2,3.800,76.0
the campus all the games,2,3.800,76.0
and sports there is a,2,3.800,76.0
pretty good considering the rates,2,3.800,76.0
technical fest techkriti there are,2,3.800,76.0
the roles offered are software,2,3.800,76.0
the campus during the placement,2,3.800,76.0
are quite low the hostel,2,3.800,76.0
extensive and requires a huge,2,3.800,76.0
department is quite extensive and,2,3.800,76.0
the interests of every individual,2,3.800,76.0
talking about my department the,2,3.800,76.0
curriculum depends on what the,2,3.800,76.0
assigned for each sport the,2,3.800,76.0
who sat for the placements,2,3.800,76.0
business analyst associate analyst etc,2,3.800,76.0
any other college specially the,2,3.800,76.0
it comes to teaching methods,2,3.800,76.0
quite low the hostel rooms,2,3.800,76.0
but in general i m,2,3.800,76.0
for money iit kanpur great,2,3.800,76.0
in general i m afraid,2,3.800,76.0
the room hardly makes a,2,3.800,76.0
council named games and sports,2,3.800,76.0
campus to cater to the,4,4.350,87.0
iit kanpur great facilities not,2,3.800,76.0
have smart boards projectors and,2,3.800,76.0
and scientific computing some of,2,3.800,76.0
aware for the well being,2,3.800,76.0
not that good or we,2,3.800,76.0
all maths not the school,2,3.800,76.0
what the student goes for,2,3.800,76.0
the placement stats have been,2,3.800,76.0
a huge amount of input,2,3.800,76.0
requires a huge amount of,2,3.800,76.0
for if he she goes,2,3.800,76.0
of his her department it,2,3.800,76.0
ehich are quite low the,2,3.800,76.0
and the labs are fully,2,3.800,76.0
being of each other there,2,3.800,76.0
are below par but believe,2,3.800,76.0
definitely useful other the calendar,2,3.800,76.0
campus the classrooms and the,2,3.800,76.0
the placements have been great,2,3.800,76.0
can say they are below,2,3.800,76.0
sports and games we also,2,3.800,76.0
established in the campus to,2,3.800,76.0
practised and a coach is,2,3.800,76.0
to course ranging from to,2,3.800,76.0
udghosh a cultural fest antaragni,2,3.800,76.0
with some or the other,2,3.800,76.0
sport the food in the,2,3.800,76.0
quite extensive and requires a,2,3.800,76.0
sat for the placements got,2,3.800,76.0
a sports fest udghosh a,2,3.800,76.0
teach the student to faculty,2,3.800,76.0
almost every corner of the,2,3.800,76.0
hardly makes a difference when,2,3.800,76.0
about my department the placements,2,3.800,76.0
course curriculum of our department,2,3.800,76.0
been improving every year talking,2,3.800,76.0
academic area wi fi is,2,3.800,76.0
all mixed and depends on,2,3.800,76.0
in an year a sports,2,3.800,76.0
individual the campus community is,2,3.800,76.0
helpful ag aakarsh gupta b,2,3.800,76.0
and games we also have,2,3.800,76.0
placements have been great being,2,3.800,76.0
well aware for the well,2,3.800,76.0
sports are actively practised and,2,3.800,76.0
ratio varies from course to,2,3.800,76.0
scholarships available each having some,2,3.800,76.0
the professor how he she,2,3.800,76.0
sports there is a separate,2,3.800,76.0
the canteen is pretty good,2,3.800,76.0
the various sports and games,2,3.800,76.0
get involved in such a,2,3.800,76.0
have been improving every year,2,3.800,76.0
well being of each other,2,3.800,76.0
is one which you probably,2,3.800,76.0
almost of students of our,2,3.800,76.0
itself for the campus community,2,3.800,76.0
each other there are many,2,3.800,76.0
is a separate council named,2,3.800,76.0
not the school math college,2,3.800,76.0
is pretty good considering the,2,3.800,76.0
a cultural fest antaragni and,2,3.800,76.0
the campus to cater to,4,4.350,87.0
of our department is quite,2,3.800,76.0
they arena t that good,2,3.800,76.0
some professors also prefer to,2,3.800,76.0
of iit kanpur is one,8,4.594,91.9
if he she goes for,2,3.800,76.0
a coach is assigned for,2,3.800,76.0
we can say they are,2,3.800,76.0
to cater to the interests,2,3.800,76.0
corner of the campus the,2,3.800,76.0
rates ehich are quite low,2,3.800,76.0
open for the students of,2,3.800,76.0
of our department who sat,2,3.800,76.0
huge amount of input basically,2,3.800,76.0
a technical fest techkriti there,2,3.800,76.0
company is open for the,2,3.800,76.0
event taking place almost every,2,3.800,76.0
all the games and sports,2,3.800,76.0
other there are many scholarships,4,4.050,81.0
considering the rates ehich are,2,3.800,76.0
our department who sat for,2,3.800,76.0
have seen in any other,2,3.800,76.0
and sports council which looks,2,3.800,76.0
there are many clubs established,2,3.800,76.0
named games and sports council,2,3.800,76.0
they are below par but,2,3.800,76.0
year talking about my department,2,3.800,76.0
of the best libraries of,2,3.800,76.0
canteen is pretty good considering,2,3.800,76.0
you get involved in such,2,3.800,76.0
par but believe me the,2,3.800,76.0
games and sports are actively,2,3.800,76.0
and some professors also prefer,2,3.800,76.0
of the course curriculum depends,2,3.800,76.0
are not that good or,2,3.800,76.0
room hardly makes a difference,2,3.800,76.0
are fests in an year,2,3.800,76.0
of input basically it is,2,3.800,76.0
fully equipped and really well,2,3.800,76.0
that good or we can,2,3.800,76.0
to teach in the blackboard,2,3.800,76.0
clubs established in the campus,2,3.800,76.0
different the technology is quite,2,3.800,76.0
pool inside the campus all,2,3.800,76.0
depends on what the student,2,3.800,76.0
comes to teaching the course,2,3.800,76.0
and a technical fest techkriti,2,3.800,76.0
to the use of the,2,3.800,76.0
in any other college specially,2,3.800,76.0
afraid they arena t that,2,3.800,76.0
it is definitely useful other,2,3.800,76.0
qualified but in general i,2,3.800,76.0
is fully packed with some,2,3.800,76.0
of students of our department,2,3.800,76.0
amount of input basically it,2,3.800,76.0
every year and almost each,2,3.800,76.0
kanpur is one which you,2,3.800,76.0
is assigned for each sport,2,3.800,76.0
campus community is well aware,2,3.800,76.0
well built the library pk,2,3.800,76.0
the institute has a hospital,2,3.800,76.0
is definitely useful other the,2,3.800,76.0
interests of every individual the,2,3.800,76.0
scientific computing some of the,2,3.800,76.0
campus all the games and,2,3.800,76.0
the student goes for if,2,3.800,76.0
the placement season every year,2,3.800,76.0
the library pk kelkar library,2,3.800,76.0
for the campus community talking,2,3.800,76.0
with a chalk so it,2,3.800,76.0
fi is available at almost,2,3.800,76.0
on what the student goes,2,3.800,76.0
for a stream of his,2,3.800,76.0
aakarsh gupta b sc in,2,3.800,76.0
various sports and games we,2,3.800,76.0
and really well built the,2,3.800,76.0
professor how he she wants,2,3.800,76.0
best libraries of the country,2,3.800,76.0
are actively practised and a,2,3.800,76.0
is all maths not the,2,3.800,76.0
involved in such a community,2,3.800,76.0
blackboard with a chalk so,2,3.800,76.0
best only to cse almost,2,3.800,76.0
our department is quite extensive,2,3.800,76.0
games and sports council which,2,3.800,76.0
of the roles offered are,2,3.800,76.0
ag aakarsh gupta b sc,2,3.800,76.0
improving every year talking about,2,3.800,76.0
there is a separate council,2,3.800,76.0
the campus community is well,2,3.800,76.0
my department the placements have,2,3.800,76.0
and a coach is assigned,2,3.800,76.0
college math is too different,2,3.800,76.0
classrooms and the labs are,2,3.800,76.0
she wants to teach the,2,3.800,76.0
scientist business analyst associate analyst,2,3.800,76.0
analyst associate analyst etc infrastructure,2,3.800,76.0
a difference when you get,2,3.800,76.0
makes a difference when you,2,3.800,76.0
great academics placements the placement,2,3.800,76.0
to the interests of every,2,3.800,76.0
the well being of each,2,3.800,76.0
highly qualified but in general,2,3.800,76.0
data scientist business analyst associate,2,3.800,76.0
to teaching methods we have,2,3.800,76.0
coach is assigned for each,2,3.800,76.0
at almost every corner of,2,3.800,76.0
the superbly built academic area,2,3.800,76.0
maths not the school math,2,3.800,76.0
notch companies including google microsoft,2,3.800,76.0
input basically it is all,2,3.800,76.0
after the various sports and,2,3.800,76.0
campus community talking about games,2,3.800,76.0
including google microsoft etc visit,2,3.800,76.0
the technology is quite advanced,2,3.800,76.0
season every year and almost,2,3.800,76.0
to cse almost of students,2,3.800,76.0
he she wants to teach,2,3.800,76.0
projectors and some professors also,2,3.800,76.0
seen in any other college,2,3.800,76.0
mathematics and scientific computing some,2,3.800,76.0
other the calendar is fully,2,3.800,76.0
also prefer to teach in,2,3.800,76.0
every individual the campus community,2,3.800,76.0
placements got placed top notch,2,3.800,76.0
her department it is definitely,2,3.800,76.0
computing some of the roles,2,3.800,76.0
teaching the course curriculum of,2,3.800,76.0
community faculty the professors here,2,3.800,76.0
he she goes for a,2,3.800,76.0
course ranging from to the,2,3.800,76.0
about games and sports there,2,3.800,76.0
of the country the institute,2,3.800,76.0
depends on the professor how,2,3.800,76.0
too different the technology is,2,3.800,76.0
the course curriculum depends on,2,3.800,76.0
visit the campus during the,2,3.800,76.0
one which you probably would,2,3.800,76.0
separate council named games and,2,3.800,76.0
t that good when it,2,3.800,76.0
taking place almost every weekend,2,3.800,76.0
the calendar is fully packed,2,3.800,76.0
probably would t have seen,2,3.800,76.0
technology is quite advanced when,2,3.800,76.0
is too different the technology,2,3.800,76.0
campus during the placement season,2,3.800,76.0
stats have been improving every,2,3.800,76.0
cse almost of students of,2,3.800,76.0
t have seen in any,2,3.800,76.0
google microsoft etc visit the,2,3.800,76.0
department it is definitely useful,2,3.800,76.0
an year a sports fest,2,3.800,76.0
chalk so it is all,2,3.800,76.0
college specially the superbly built,2,3.800,76.0
place almost every weekend there,2,3.800,76.0
students of mathematics and scientific,2,3.800,76.0
so great academics placements the,2,3.800,76.0
weekend there are fests in,2,3.800,76.0
from course to course ranging,2,3.800,76.0
each company is open for,2,3.800,76.0
are fully equipped and really,2,3.800,76.0
mixed and depends on the,2,3.800,76.0
good considering the rates ehich,2,3.800,76.0
or we can say they,2,3.800,76.0
arena t that good when,2,3.800,76.0
wants to teach the student,2,3.800,76.0
say they are below par,2,3.800,76.0
goes for a stream of,2,3.800,76.0
